"_raw","_time",action,app,bunit,bytes,"bytes_in","bytes_out",category,"change_type",city,cookie,country,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dest,"dest_asset_id","dest_asset_tag","dest_bunit","dest_category","dest_city","dest_country","dest_dns","dest_ip","dest_is_expected","dest_lat","dest_long","dest_mac","dest_nt_host","dest_owner","dest_pci_domain","dest_port","dest_priority","dest_requires_av","dest_service","dest_should_timesync","dest_should_update",dns,duration,enabled,eventtype,"form_data",host,"http_comment","http_content_type","http_method","http_user_agent","ids_type",index,ip,"is_expected",lat,linecount,long,mac,"nt_host",object,"object_category",owner,"pci_domain",priority,product,protocol,"protocol_name",punct,range,"requires_av",server,severity,"should_timesync","should_update",site,source,sourcetype,"splunk_server","splunk_server_group",src,"src_asset_id","src_asset_tag","src_bunit","src_category","src_city","src_country","src_dns","src_ip","src_is_expected","src_lat","src_long","src_mac","src_nt_host","src_owner","src_pci_domain","src_port","src_priority","src_requires_av","src_service","src_should_timesync","src_should_update",status,"status_description",tag,"tag::action","tag::app","tag::dest_requires_av","tag::dest_should_timesync","tag::dest_should_update","tag::eventtype","tag::is_expected","tag::requires_av","tag::should_timesync","tag::should_update","tag::sourcetype","tag::user_category","tag::user_identity_tag","tag::user_watchlist","threat_intel_source","time_taken",timeendpos,timestamp,timestartpos,transport,"uri_path","uri_query",url,user,"user_bunit","user_category","user_email","user_endDate","user_first","user_identity","user_identity_tag","user_last","user_managedBy","user_nick","user_phone","user_phone2","user_prefix","user_priority","user_startDate","user_suffix","user_type","user_watchlist","user_work_city","user_work_country","user_work_lat","user_work_long",vendor,"vendor_product"
"{""timestamp"":""2020-03-02T19:15:38"",""dest_ip"":""93.129.10.183"",""src_port"":""41971"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":8765,""bytes_out"":3000,""bytes"":11765,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""51.87.100.162"",""uri_path"":""/cart/additem"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""cemi.socionet.ru"",""http_user_agent"":""Opera/9.20 (Windows NT 6.0; U; en)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""aseykoski"" }
","2020-03-02T19:15:38.000+0000",allowed,http,,11765,8765,3000,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"93.129.10.183",,,,,,,,"93.129.10.183",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Opera/9.20 (Windows NT 6.0; U; en)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"cemi.socionet.ru","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"51.87.100.162",,,,,,,,"51.87.100.162",false,,,"00:50:56:94:3A:AF",,,untrust,41971,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T19:15:38",,tcp,"/cart/additem","c=900002774","http://cemi.socionet.ru/cart/additem",aseykoski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T19:15:24"",""dest_ip"":""151.8.67.251"",""src_port"":""59380"",""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""129.108.248.155"",""uri_path"":""/graphics/image.png"",""site"":""cemi.socionet.ru"",""http_user_agent"":""Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.1; .NET CLR 1.1.4322)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-03-02T19:15:24.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"151.8.67.251",,,,,,,,"151.8.67.251",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.1; .NET CLR 1.1.4322)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"cemi.socionet.ru","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"129.108.248.155",,,,,,,,"129.108.248.155",false,,,"00:50:56:93:3C:AA",,,untrust,59380,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,,"none
2020-03-02T19:15:24",,tcp,"/graphics/image.png",,"http://cemi.socionet.ru:9080/graphics/image.png",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T19:15:24"",""dest_ip"":""37.137.220.208"",""src_port"":""55365"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""178.217.62.53"",""uri_path"":""/reference/android/graphics/Path.html"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""drtbalu.entscholar.net"",""http_user_agent"":""Googlebot/2.1 ( http://www.googlebot.com/bot.html)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""agasiewski"" }
","2020-03-02T19:15:24.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"37.137.220.208",,,,,,,,"37.137.220.208",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Googlebot/2.1 ( http://www.googlebot.com/bot.html)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"drtbalu.entscholar.net","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"178.217.62.53",,,,,,,,"178.217.62.53",false,,,"00:50:56:94:3A:AF",,,untrust,55365,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T19:15:24",,tcp,"/reference/android/graphics/Path.html","c=900002774","http://drtbalu.entscholar.net/reference/android/graphics/Path.html",agasiewski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T19:15:21"",""dest_ip"":""108.204.116.147"",""src_port"":""34363"",""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""154.192.23.158"",""uri_path"":""/cart/additem"",""site"":""press.epoka.edu.al"",""http_user_agent"":""Mozilla/5.0 (X11; U; Linux i686; fr-fr) AppleWebKit/525.1+ (KHTML, like Gecko, Safari/525.1+) midori/1.19"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-03-02T19:15:21.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"108.204.116.147",,,,,,,,"108.204.116.147",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (X11; U; Linux i686; fr-fr) AppleWebKit/525.1+ (KHTML, like Gecko, Safari/525.1+) midori/1.19",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"press.epoka.edu.al","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"154.192.23.158",,,,,,,,"154.192.23.158",false,,,"00:50:56:93:3C:AA",,,untrust,34363,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,,"none
2020-03-02T19:15:21",,tcp,"/cart/additem",,"http://press.epoka.edu.al:9080/cart/additem",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T19:14:59"",""dest_ip"":""171.130.30.136"",""src_port"":""10306"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""118.20.7.202"",""uri_path"":""/restful-uri-design/"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""press.epoka.edu.al"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""agasiewski"" }
","2020-03-02T19:14:59.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"171.130.30.136",,,,,,,,"171.130.30.136",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"press.epoka.edu.al","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"118.20.7.202",,,,,,,,"118.20.7.202",false,,,"00:50:56:94:3A:AF",,,untrust,10306,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T19:14:59",,tcp,"/restful-uri-design/","c=900002774","http://press.epoka.edu.al/restful-uri-design/",agasiewski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T19:14:57    "",""dest_ip"":""233.79.93.64"",""src_port"":46784,""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""220.114.166.141"",""uri_path"":""/restful-uri-design/"",""site"":""oaicat.oclc.org"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-03-02T19:14:57.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,19,2,14,march,57,monday,2020,local,"233.79.93.64",,,,,,,,"233.79.93.64",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"prd-p-wscljqrl7jlq","HTTP/1.1 200 OK","application/json",POST,"Python-httplib2/0.7.0 (gzip)",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"oaicat.oclc.org","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"220.114.166.141",,,,,,,,"220.114.166.141",false,,,"00:50:56:93:3C:AA",,,untrust,46784,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,37,"2020-03-02T19:14:57    ",14,tcp,"/restful-uri-design/",,"http://oaicat.oclc.org:9080/restful-uri-design/",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T19:14:50"",""dest_ip"":""95.178.148.69"",""src_port"":""2205"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""148.67.20.121"",""uri_path"":""/projects/paths.html"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""www.netinfoseco.com"",""http_user_agent"":""Googlebot/2.1 ( http://www.googlebot.com/bot.html)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""agasiewski"" }
","2020-03-02T19:14:50.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"95.178.148.69",,,,,,,,"95.178.148.69",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Googlebot/2.1 ( http://www.googlebot.com/bot.html)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.netinfoseco.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"148.67.20.121",,,,,,,,"148.67.20.121",false,,,"00:50:56:94:3A:AF",,,untrust,2205,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T19:14:50",,tcp,"/projects/paths.html","c=900002774","http://www.netinfoseco.com/projects/paths.html",agasiewski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T19:14:37"",""dest_ip"":""232.234.197.79"",""src_port"":""14126"",""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""82.106.25.216"",""uri_path"":""/cart/additem"",""site"":""cemi.socionet.ru"",""http_user_agent"":""Opera/9.20 (Windows NT 6.0; U; en)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-03-02T19:14:37.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"232.234.197.79",,,,,,,,"232.234.197.79",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Opera/9.20 (Windows NT 6.0; U; en)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"cemi.socionet.ru","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"82.106.25.216",,,,,,,,"82.106.25.216",false,,,"00:50:56:93:3C:AA",,,untrust,14126,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,,"none
2020-03-02T19:14:37",,tcp,"/cart/additem",,"http://cemi.socionet.ru:9080/cart/additem",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T19:14:16"",""dest_ip"":""156.230.245.223"",""src_port"":""42762"",""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""30.180.77.199"",""uri_path"":""/cart/additem"",""site"":""generic.eprints.org"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-03-02T19:14:16.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"156.230.245.223",,,,,,,,"156.230.245.223",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"generic.eprints.org","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"30.180.77.199",,,,,,,,"30.180.77.199",false,,,"00:50:56:93:3C:AA",,,untrust,42762,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,,"none
2020-03-02T19:14:16",,tcp,"/cart/additem",,"http://generic.eprints.org:9080/cart/additem",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-03-02T19:14:14"",""dest_ip"":""188.211.156.96"",""src_port"":""52569"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""9.27.14.32"",""uri_path"":""/articles/absolute-vs-relative-pathslinks/"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""www.netinfoseco.com"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""agasiewski"" }
","2020-03-02T19:14:14.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"188.211.156.96",,,,,,,,"188.211.156.96",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Python-httplib2/0.7.0 (gzip)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.netinfoseco.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"9.27.14.32",,,,,,,,"9.27.14.32",false,,,"00:50:56:94:3A:AF",,,untrust,52569,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T19:14:14",,tcp,"/articles/absolute-vs-relative-pathslinks/","c=900002774","http://www.netinfoseco.com/articles/absolute-vs-relative-pathslinks/",agasiewski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T19:14:02"",""dest_ip"":""57.17.171.108"",""src_port"":""36543"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":8765,""bytes_out"":3000,""bytes"":11765,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""158.102.94.63"",""uri_path"":"""",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""monster.com"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""aseykoski"" }
","2020-03-02T19:14:02.000+0000",allowed,http,,11765,8765,3000,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"57.17.171.108",,,,,,,,"57.17.171.108",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"monster.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"158.102.94.63",,,,,,,,"158.102.94.63",false,,,"00:50:56:94:3A:AF",,,untrust,36543,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-03-02T19:14:02",,tcp,"","c=900002774","http://monster.com",aseykoski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-03-02T19:13:59    "",""dest_ip"":""41.212.245.218"",""src_port"":39425,""dest_port"":9080,""src_mac"":""00:50:56:93:3C:AA"",""dest_mac"":""00:1B:17:42:01:30"",""bytes_in"":280,""bytes_out"":367,""bytes"":647,""time_taken"":66568,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""189.87.142.61"",""uri_path"":""/wiki/Uniform_resource_identifier"",""site"":""www.newtimesrocks.com"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-03-02T19:13:59.000+0000",allowed,http,,647,280,367,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,19,2,13,march,59,monday,2020,local,"41.212.245.218",,,,,,,,"41.212.245.218",false,,,"00:1B:17:42:01:30",,,untrust,9080,,false,,false,false,,66568,,"stream_network_traffic stream_web",,"prd-p-wscljqrl7jlq","HTTP/1.1 200 OK","application/json",POST,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.newtimesrocks.com","stream:sample","stream:http","prd-p-wscljqrl7jlq",,"189.87.142.61",,,,,,,,"189.87.142.61",false,,,"00:50:56:93:3C:AA",,,untrust,39425,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,66568,37,"2020-03-02T19:13:59    ",14,tcp,"/wiki/Uniform_resource_identifier",,"http://www.newtimesrocks.com:9080/wiki/Uniform_resource_identifier",,,,,,,,,,,,,,,,,,,,,,,,,
