"_raw","_time",action,app,bunit,bytes,"bytes_in","bytes_out",category,"change_type",city,cookie,country,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dest,"dest_asset_id","dest_asset_tag","dest_bunit","dest_category","dest_city","dest_country","dest_dns","dest_ip","dest_is_expected","dest_lat","dest_long","dest_mac","dest_nt_host","dest_owner","dest_pci_domain","dest_port","dest_priority","dest_requires_av","dest_service","dest_should_timesync","dest_should_update",dns,duration,enabled,eventtype,"form_data",host,"http_comment","http_content_length","http_content_type","http_method","http_referrer","http_user_agent","ids_type",index,ip,"is_expected",lat,linecount,long,mac,"nt_host",object,"object_category",owner,"pci_domain",priority,product,protocol,"protocol_name",punct,range,"requires_av",server,severity,"should_timesync","should_update",site,source,sourcetype,"splunk_server","splunk_server_group",src,"src_asset_id","src_asset_tag","src_bunit","src_category","src_city","src_country","src_dns","src_ip","src_is_expected","src_lat","src_long","src_mac","src_nt_host","src_owner","src_pci_domain","src_port","src_priority","src_requires_av","src_service","src_should_timesync","src_should_update",status,"status_description",tag,"tag::action","tag::app","tag::dest_requires_av","tag::dest_should_timesync","tag::dest_should_update","tag::eventtype","tag::is_expected","tag::requires_av","tag::should_timesync","tag::should_update","tag::sourcetype","tag::user_category","tag::user_identity_tag","tag::user_watchlist","threat_intel_source","time_taken",timeendpos,timestamp,timestartpos,transport,"uri_path","uri_query",url,user,"user_bunit","user_category","user_email","user_endDate","user_first","user_identity","user_identity_tag","user_last","user_managedBy","user_nick","user_phone","user_phone2","user_prefix","user_priority","user_startDate","user_suffix","user_type","user_watchlist","user_work_city","user_work_country","user_work_lat","user_work_long",vendor,"vendor_product"
"{""timestamp"":""2020-04-29T13:44:32    "",""dest_ip"":""24.9.3.11"",""src_port"":54525,""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""26.113.184.101"",""uri_path"":""/en/arcgisdesktop/10.0/05700000009000000.htm"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""collected.jcu.edu"",""http_user_agent"":""Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.1; .NET CLR 1.1.4322)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-04-29T13:44:32.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,13,29,44,april,32,wednesday,2020,local,"24.9.3.11",,,,,,,,"24.9.3.11",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","prd-p-vlsz2bsdkqf8","HTTP/1.1 200 OK",,"application/json",GET,,"Mozilla/4.0 (compatible; MSIE 5.0; Windows NT 5.1; .NET CLR 1.1.4322)",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"collected.jcu.edu","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"26.113.184.101",,,,,,,,"26.113.184.101",false,,,"00:50:56:94:3A:AF",,,untrust,54525,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,37,"2020-04-29T13:44:32    ",14,tcp,"/en/arcgisdesktop/10.0/05700000009000000.htm","c=900002774","http://collected.jcu.edu/en/arcgisdesktop/10.0/05700000009000000.htm",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:44:31"",""dest_ip"":""58.142.69.248"",""src_port"":""38796"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""202.51.55.234"",""uri_path"":""/jargon/a/absopath.htm"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""drtbalu.entscholar.net"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""agasiewski"" }
","2020-04-29T13:44:31.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"58.142.69.248",,,,,,,,"58.142.69.248",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",POST,,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"drtbalu.entscholar.net","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"202.51.55.234",,,,,,,,"202.51.55.234",false,,,"00:50:56:94:3A:AF",,,untrust,38796,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:44:31",,tcp,"/jargon/a/absopath.htm","c=900002774","http://drtbalu.entscholar.net/jargon/a/absopath.htm",agasiewski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-04-29T13:44:26"",""dest_ip"":""34.52.133.190"",""src_port"":""57321"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""POST"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""212.207.95.53"",""uri_path"":""/its/webDtParentPaths.htm"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""press.epoka.edu.al"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""agasiewski"" }
","2020-04-29T13:44:26.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"34.52.133.190",,,,,,,,"34.52.133.190",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",POST,,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"press.epoka.edu.al","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"212.207.95.53",,,,,,,,"212.207.95.53",false,,,"00:50:56:94:3A:AF",,,untrust,57321,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:44:26",,tcp,"/its/webDtParentPaths.htm","c=900002774","http://press.epoka.edu.al/its/webDtParentPaths.htm",agasiewski,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-04-29T13:44:15"",""dest_ip"":""212.45.34.21"",""src_port"":57635,""dest_port"":10001,""src_mac"":""00:50:23:92:3D:AC"",""dest_mac"":""00:2A:17:00:01:30"",""bytes_in"":146,""bytes_out"":336,""bytes"":482,""time_taken"":2112249,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 500 Internal Server Error"",""status"":500,""src_ip"":""127.0.0.1"",""uri_path"":""/startsession"",""site"":""localhost:10001"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server""}
","2020-04-29T13:44:15.000+0000",blocked,http,,482,146,336,,,,,,,,,,,,,,"212.45.34.21",,,,,,,,"212.45.34.21",false,,,"00:2A:17:00:01:30",,,untrust,10001,,false,,false,false,,2112249,,"err0r nix_errors stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 500 Internal Server Error",,"application/json",GET,,"Python-httplib2/0.7.0 (gzip)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":,"""":,"""":"":::::"","""":"":::::"",",,,"CherryPy/3.1.2 WSGI Server",,,,"localhost:10001","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"127.0.0.1",,,,,,,,"127.0.0.1",false,,,"00:50:23:92:3D:AC",,,untrust,57635,,false,,false,false,500,,"communicate
error
network
web",,,,,,"communicate
error
network
web",,,,,,,,,,2112249,,"none
2020-04-29T13:44:15",,tcp,"/startsession",,"http://localhost:10001:10001/startsession",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:44:15"",""dest_ip"":""52.149.113.215"",""src_port"":""27527"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""27.187.157.195"",""uri_path"":"""",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""drtbalu.entscholar.net"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:44:15.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"52.149.113.215",,,,,,,,"52.149.113.215",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",GET,,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"drtbalu.entscholar.net","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"27.187.157.195",,,,,,,,"27.187.157.195",false,,,"00:50:56:94:3A:AF",,,untrust,27527,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:44:15",,tcp,"","c=900002774","http://drtbalu.entscholar.net",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:44:14    "",""dest_ip"":""59.144.8.204"",""src_port"":49945,""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""85.157.24.170"",""uri_path"":""/webservices/jax-rs/jax-rs-path-uri-matching-example/"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""generic.eprints.org"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-04-29T13:44:14.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,13,29,44,april,14,wednesday,2020,local,"59.144.8.204",,,,,,,,"59.144.8.204",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","prd-p-vlsz2bsdkqf8","HTTP/1.1 200 OK",,"application/json",GET,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"generic.eprints.org","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"85.157.24.170",,,,,,,,"85.157.24.170",false,,,"00:50:56:94:3A:AF",,,untrust,49945,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,37,"2020-04-29T13:44:14    ",14,tcp,"/webservices/jax-rs/jax-rs-path-uri-matching-example/","c=900002774","http://generic.eprints.org/webservices/jax-rs/jax-rs-path-uri-matching-example/",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:44:07"",""dest_ip"":""212.45.34.21"",""src_port"":57635,""dest_port"":10001,""src_mac"":""00:50:23:92:3D:AC"",""dest_mac"":""00:2A:17:00:01:30"",""bytes_in"":146,""bytes_out"":336,""bytes"":482,""time_taken"":2112249,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 500 Internal Server Error"",""status"":500,""src_ip"":""127.0.0.1"",""uri_path"":""/startsession"",""site"":""localhost:10001"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server""}
","2020-04-29T13:44:07.000+0000",blocked,http,,482,146,336,,,,,,,,,,,,,,"212.45.34.21",,,,,,,,"212.45.34.21",false,,,"00:2A:17:00:01:30",,,untrust,10001,,false,,false,false,,2112249,,"err0r nix_errors stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 500 Internal Server Error",,"application/json",GET,,"Python-httplib2/0.7.0 (gzip)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":,"""":,"""":"":::::"","""":"":::::"",",,,"CherryPy/3.1.2 WSGI Server",,,,"localhost:10001","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"127.0.0.1",,,,,,,,"127.0.0.1",false,,,"00:50:23:92:3D:AC",,,untrust,57635,,false,,false,false,500,,"communicate
error
network
web",,,,,,"communicate
error
network
web",,,,,,,,,,2112249,,"none
2020-04-29T13:44:07",,tcp,"/startsession",,"http://localhost:10001:10001/startsession",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:44:03"",""dest_ip"":""127.0.0.1"",""src_port"":58617,""dest_port"":8065,""src_mac"":""00:50:57:92:3D:AB"",""dest_mac"":""00:1C:17:00:01:30"",""bytes_in"":4896,""bytes_out"":1473,""bytes"":6369,""time_taken"":96639,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 404 Not Found"",""status"":404,""src_ip"":""127.0.0.1"",""uri_path"":""/en-US/static/@231406/js/contrib/require_dev_config.js"",""site"":""sc-db-centos2.sv.splunk.com:8000"",""http_referrer"":""https://sc-db-centos2.sv.splunk.com:8000/en-US/app/SplunkEnterpriseSecuritySuite/incident_review"",""http_user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0"",""http_content_type"":""text/html;charset=utf-8"",""http_content_length"":1284,""server"":""CherryPy/3.1.2"",""cookie"":""session=0454b151-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:44:03.000+0000",blocked,http,,6369,4896,1473,,,,"session=0454b151-81aa-4a18-8474-572618e071f4",,,,,,,,,,"127.0.0.1",,,,,,,,"127.0.0.1",false,,,"00:1C:17:00:01:30",,,untrust,8065,,false,,false,false,,96639,,"stream_network_traffic stream_web",,"127.0.0.1","HTTP/1.1 404 Not Found",1284,"text/html;charset=utf-8",GET,"https://sc-db-centos2.sv.splunk.com:8000/en-US/app/SplunkEnterpriseSecuritySuite/incident_review","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:32.0) Gecko/20100101 Firefox/32.0",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":,"""":,"""":"":::::"","""":"":::::"",",,,"CherryPy/3.1.2",,,,"sc-db-centos2.sv.splunk.com:8000","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"127.0.0.1",,,,,,,,"127.0.0.1",false,,,"00:50:57:92:3D:AB",,,untrust,58617,,false,,false,false,404,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,96639,,"none
2020-04-29T13:44:03",,tcp,"/en-US/static/@231406/js/contrib/require_dev_config.js",,"http://sc-db-centos2.sv.splunk.com:8000:8065/en-US/static/@231406/js/contrib/require_dev_config.js",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:44:00"",""dest_ip"":""37.121.125.41"",""src_port"":""29098"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""37.117.101.151"",""uri_path"":""/startsession"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""ournals.hipatiapress.com"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:44:00.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"37.121.125.41",,,,,,,,"37.121.125.41",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",GET,,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"ournals.hipatiapress.com","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"37.117.101.151",,,,,,,,"37.117.101.151",false,,,"00:50:56:94:3A:AF",,,untrust,29098,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:44:00",,tcp,"/startsession","c=900002774","http://ournals.hipatiapress.com/startsession",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:44:00"",""dest_ip"":""214.210.64.75"",""src_port"":""65155"",""dest_port"":80,""src_mac"":""00:50:69:45:7D:D3"",""dest_mac"":""00:2C:4B:A0:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 302 Found"",""status"":302,""src_ip"":""111.17.143.85"",""uri_path"":""/customer/query"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""localhost:10001"",""http_user_agent"":""Python-httplib2/0.7.0 (gzip)"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}
","2020-04-29T13:44:00.000+0000",,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"214.210.64.75",,,,,,,,"214.210.64.75",false,,,"00:2C:4B:A0:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 302 Found",,"application/json",GET,,"Python-httplib2/0.7.0 (gzip)",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"localhost:10001","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"111.17.143.85",,,,,,,,"111.17.143.85",false,,,"00:50:69:45:7D:D3",,,untrust,65155,,false,,false,false,302,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:44:00",,tcp,"/customer/query","c=900002774","http://localhost:10001/customer/query",,,,,,,,,,,,,,,,,,,,,,,,,
"{""timestamp"":""2020-04-29T13:43:59"",""dest_ip"":""116.216.193.172"",""src_port"":""59557"",""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":1000,""bytes_out"":87879,""bytes"":87979,""time_taken"":204997,""transport"":""tcp"",""http_method"":""PUT"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""29.5.0.93"",""uri_path"":""/~kozdron/Teaching/Regina/revised_lecture1.pdf"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""monster.com"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"", ""user"":""wohler"" }
","2020-04-29T13:43:59.000+0000",allowed,http,,87979,1000,87879,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,,,,,,,,,"116.216.193.172",,,,,,,,"116.216.193.172",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_authentication stream_network_traffic stream_web","c=900002774","127.0.0.1","HTTP/1.1 200 OK",,"application/json",PUT,,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",,main,,,,2,,,,,,,,,,http,,"{"""":""--::"","""":""..."","""":"""","""":,"""":"":::::"","""":"":::::",,,"CherryPy/3.1.2 WSGI Server",,,,"monster.com","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"29.5.0.93",,,,,,,,"29.5.0.93",false,,,"00:50:56:94:3A:AF",,,untrust,59557,,false,,false,false,200,,"authentication
communicate
network
web",,,,,,"authentication
communicate
network
web",,,,,,,,,,204997,,"none
2020-04-29T13:43:59",,tcp,"/~kozdron/Teaching/Regina/revised_lecture1.pdf","c=900002774","http://monster.com/~kozdron/Teaching/Regina/revised_lecture1.pdf",wohler,,,,,,,,,,,,,,,,,,false,,,,,,
"{""timestamp"":""2020-04-29T13:43:58    "",""dest_ip"":""100.122.126.86"",""src_port"":25462,""dest_port"":80,""src_mac"":""00:50:56:94:3A:AF"",""dest_mac"":""00:3C:17:00:01:30"",""bytes_in"":214,""bytes_out"":2059,""bytes"":2273,""time_taken"":204997,""transport"":""tcp"",""http_method"":""GET"",""http_comment"":""HTTP/1.1 200 OK"",""status"":200,""src_ip"":""150.3.21.130"",""uri_path"":""/restful-uri-design/"",""uri_query"":""c=900002774"",""form_data"":""c=900002774"",""site"":""www.intragalactiva.com"",""http_user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0"",""http_content_type"":""application/json"",""server"":""CherryPy/3.1.2 WSGI Server"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4"",""cookie"":""session=0329b232-81aa-4a18-8474-572618e071f4""}","2020-04-29T13:43:58.000+0000",allowed,http,,2273,214,2059,,,,"session=0329b232-81aa-4a18-8474-572618e071f4
session=0329b232-81aa-4a18-8474-572618e071f4",,13,29,43,april,58,wednesday,2020,local,"100.122.126.86",,,,,,,,"100.122.126.86",false,,,"00:3C:17:00:01:30",,,untrust,80,,false,,false,false,,204997,,"stream_network_traffic stream_web","c=900002774","prd-p-vlsz2bsdkqf8","HTTP/1.1 200 OK",,"application/json",GET,,"Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0",,main,,,,1,,,,,,,,,,http,,"{"""":""--::____"","""":""..."","""":,"""":,"""":"":::::"","""":"":::",,,"CherryPy/3.1.2 WSGI Server",,,,"www.intragalactiva.com","stream:sample","stream:http","prd-p-vlsz2bsdkqf8",,"150.3.21.130",,,,,,,,"150.3.21.130",false,,,"00:50:56:94:3A:AF",,,untrust,25462,,false,,false,false,200,,"communicate
network
web",,,,,,"communicate
network
web",,,,,,,,,,204997,37,"2020-04-29T13:43:58    ",14,tcp,"/restful-uri-design/","c=900002774","http://www.intragalactiva.com/restful-uri-design/",,,,,,,,,,,,,,,,,,,,,,,,,
